Milliseconds,Latitude,Longitude,Altitude,Speed,Speed3D,TS,GpsAccuracy,GpsFix
26400,48.0939765,17.1474123,127.837,3.929,3.94,1650297171710000,119,3
26510,48.0939781,17.1474109,127.848,3.86,3.93,1650297171820000,119,3
26565,48.0939814,17.1474081,127.86,3.943,3.86,1650297171875000,119,3
26620,48.0939832,17.1474067,127.835,4.045,3.94,1650297171930000,119,3
26730,48.0939849,17.1474054,127.853,3.98,4.05,1650297172040000,119,3
26785,48.0939883,17.1474028,127.885,3.91,3.96,1650297172095000,119,3
26895,48.0939899,17.1474014,127.88,3.856,3.91,1650297172205000,119,3
26950,48.0939935,17.1473988,127.857,4.01,3.96,1650297172260000,119,3
27060,48.0939951,17.1473976,127.893,3.885,4.01,1650297172370000,119,3
27060,48.0939968,17.1473965,127.912,3.798,3.88,1650297172370000,119,3
27170,48.0940003,17.1473944,127.897,3.843,3.82,1650297172480000,119,3
27280,48.0940022,17.1473931,127.888,4.005,3.84,1650297172590000,119,3
27390,48.0940057,17.1473908,127.916,3.931,4.04,1650297172700000,119,3
27445,48.0940074,17.1473897,127.923,3.895,3.93,1650297172755000,119,3
27500,48.0940092,17.1473886,127.92,3.874,3.9,1650297172810000,119,3
27610,48.0940145,17.1473852,127.922,3.891,3.9,1650297172920000,119,3
27665,48.0940162,17.1473842,127.914,3.835,3.89,1650297172975000,119,3
27775,48.0940197,17.1473822,127.926,3.824,3.84,1650297173085000,119,3
27830,48.0940215,17.1473812,127.938,3.835,3.82,1650297173140000,119,3
27940,48.0940251,17.1473789,127.93,4.002,3.92,1650297173250000,119,3
27995,48.0940269,17.1473779,127.913,3.996,4,1650297173305000,119,3
28105,48.0940305,17.1473758,127.907,3.911,3.98,1650297173415000,119,3
28160,48.0940323,17.1473746,127.918,3.961,3.91,1650297173470000,119,3
28215,48.0940342,17.1473735,127.915,3.988,3.96,1650297173525000,119,3
28325,48.0940378,17.1473714,127.899,3.944,4.04,1650297173635000,119,3
28380,48.0940396,17.1473703,127.897,3.963,3.94,1650297173690000,119,3
28490,48.0940432,17.147368,127.913,3.953,4,1650297173800000,119,3
28545,48.0940449,17.1473669,127.916,3.958,3.95,1650297173855000,119,3
28655,48.0940487,17.1473646,127.884,4.102,4.01,1650297173965000,119,3
28710,48.0940505,17.1473636,127.88,4.033,4.1,1650297174020000,119,3
28765,48.0940542,17.1473614,127.868,4.048,4.04,1650297174075000,119,3
28875,48.0940559,17.1473603,127.881,3.949,4.05,1650297174185000,119,3
