Milliseconds,Latitude,Longitude,Altitude,Speed,Speed3D,TS,GpsAccuracy,GpsFix
416350,48.0703338,17.164592,102.004,4.049,4.52,1650295065979000,180,3
416405,48.0703314,17.1645931,102.211,4.152,4.05,1650295066034000,180,3
416460,48.0703265,17.1645952,102.295,4.426,4.31,1650295066089000,180,3
416570,48.0703242,17.1645963,102.462,4.339,4.43,1650295066199000,180,3
416680,48.070322,17.1645976,102.545,4.414,4.34,1650295066309000,180,3
416735,48.0703171,17.1645989,102.793,4.475,4.52,1650295066364000,180,3
416790,48.0703148,17.1645998,102.731,4.55,4.48,1650295066419000,180,3
416900,48.070311,17.1646018,102.657,4.24,4.47,1650295066529000,180,3
416955,48.0703088,17.164603,102.724,4.264,4.24,1650295066584000,180,3
417065,48.0703037,17.1646041,102.96,4.447,4.37,1650295066694000,152,3
417120,48.0703013,17.1646051,102.984,4.496,4.45,1650295066749000,152,3
417230,48.0702967,17.1646067,103.168,4.409,4.62,1650295066859000,152,3
417285,48.0702943,17.164608,103.184,4.498,4.41,1650295066914000,152,3
417395,48.0702894,17.1646103,103.174,4.658,4.43,1650295067024000,152,3
417450,48.070287,17.1646111,103.152,4.623,4.66,1650295067079000,152,3
417560,48.0702827,17.1646136,102.931,4.638,4.66,1650295067189000,152,3
417615,48.0702805,17.1646145,103.166,4.432,4.64,1650295067244000,152,3
417670,48.0702785,17.1646158,103.141,4.37,4.43,1650295067299000,152,3
417780,48.0702736,17.1646177,103.202,4.428,4.45,1650295067409000,139,3
417835,48.0702713,17.1646187,103.204,4.419,4.43,1650295067464000,139,3
417945,48.0702666,17.1646209,103.343,4.35,4.42,1650295067574000,139,3
418000,48.0702642,17.1646219,103.229,4.492,4.35,1650295067629000,139,3
418110,48.0702591,17.1646234,103.498,4.518,4.56,1650295067739000,139,3
418165,48.0702567,17.1646243,103.566,4.549,4.52,1650295067794000,139,3
418275,48.0702519,17.1646263,103.794,4.513,4.55,1650295067904000,145,3
418330,48.0702495,17.1646276,103.87,4.592,4.51,1650295067959000,139,3
418440,48.070247,17.1646285,103.897,4.635,4.59,1650295068069000,139,3
418495,48.0702414,17.1646293,104.283,4.674,4.66,1650295068124000,139,3
418550,48.070239,17.1646302,104.416,4.602,4.67,1650295068179000,149,3
418660,48.070234,17.1646319,104.616,4.649,4.4,1650295068289000,149,3
418715,48.0702314,17.1646329,104.655,4.732,4.65,1650295068344000,149,3
418825,48.0702278,17.1646348,104.534,4.304,4.6,1650295068454000,149,3
418880,48.0702255,17.1646358,104.685,4.234,4.3,1650295068509000,149,3
418990,48.0702207,17.1646367,104.824,4.246,4.21,1650295068619000,149,3
419045,48.0702183,17.1646374,104.886,4.273,4.25,1650295068674000,142,3
419155,48.0702142,17.1646393,105.112,4.055,4.17,1650295068784000,115,3
419210,48.0702118,17.1646404,105.15,4.232,4.05,1650295068839000,142,3
419265,48.0702095,17.1646415,105.097,4.315,4.23,1650295068894000,139,3
419375,48.0702049,17.1646431,105.054,4.364,4.46,1650295069004000,139,3
419430,48.0702025,17.1646453,104.92,4.688,4.36,1650295069059000,139,3
419540,48.0701977,17.164647,104.983,4.639,4.63,1650295069169000,139,3
419595,48.0701956,17.1646481,104.994,4.523,4.64,1650295069224000,139,3
419705,48.070192,17.1646501,104.94,4.172,4.36,1650295069334000,139,3
419760,48.0701895,17.16465,105.027,4.195,4.18,1650295069389000,139,3
419870,48.0701846,17.1646517,105.138,4.33,4.34,1650295069499000,139,3
419925,48.0701819,17.1646524,105.219,4.469,4.34,1650295069554000,139,3
420035,48.0701756,17.1646542,105.418,4.973,4.95,1650295069664000,139,3
420090,48.0701728,17.1646552,105.398,5.1,4.98,1650295069719000,139,3
420145,48.0701705,17.1646557,105.472,4.884,5.11,1650295069774000,139,3
420255,48.0701664,17.1646575,105.5,4.628,4.7,1650295069884000,149,3
420365,48.070164,17.1646581,105.582,4.59,4.64,1650295069994000,149,3
420420,48.0701594,17.1646601,105.664,4.603,4.68,1650295070049000,149,3
420475,48.0701568,17.1646611,105.78,4.654,4.61,1650295070104000,149,3
420585,48.0701522,17.1646626,106.015,4.484,4.6,1650295070214000,149,3
420640,48.0701499,17.1646636,106.09,4.473,4.49,1650295070269000,149,3
420750,48.0701447,17.1646651,106.352,4.575,4.4,1650295070379000,149,3
420805,48.0701421,17.1646657,106.495,4.573,4.58,1650295070434000,149,3
420915,48.0701369,17.1646667,106.999,4.463,4.58,1650295070544000,149,3
420970,48.0701344,17.1646672,107.236,4.396,4.47,1650295070599000,149,3
421025,48.0701321,17.1646677,107.405,4.316,4.4,1650295070654000,149,3
421135,48.0701264,17.1646691,107.922,4.458,4.45,1650295070764000,149,3
421190,48.0701237,17.1646695,108.3,4.367,4.47,1650295070819000,149,3
