Milliseconds,Latitude,Longitude,Altitude,Speed,Speed3D,TS,GpsAccuracy,GpsFix
61050,48.1473602,17.1600003,132.144,5.143,5.11,1650038635539000,177,3
61160,48.1473513,17.1600033,132.141,5.177,5.16,1650038635649000,177,3
61215,48.1473425,17.1600063,132.096,5.201,5.21,1650038635704000,177,3
61325,48.1473351,17.1600085,132.143,5.045,5.04,1650038635814000,177,3
61710,48.1473277,17.1600108,132.07,5.139,5.11,1650038636199000,154,3
61820,48.1473202,17.1600133,132.016,5.12,5.17,1650038636309000,154,3
61875,48.1473129,17.1600156,132.021,5.067,5.04,1650038636364000,154,3
61985,48.1473056,17.160018,132.012,5.039,5.08,1650038636474000,154,3
62315,48.147298,17.1600202,132.113,5.056,5.01,1650038636804000,154,3
62425,48.1472908,17.1600226,132.109,4.972,4.99,1650038636914000,154,3
62480,48.1472825,17.1600256,132.073,5.013,5.04,1650038636969000,154,3
62590,48.1472743,17.1600286,132.064,4.931,4.97,1650038637079000,154,3
63030,48.1472672,17.1600315,132.065,4.984,4.9,1650038637519000,154,3
63085,48.1472602,17.1600341,132.072,4.854,4.93,1650038637574000,154,3
63195,48.1472531,17.1600368,132.085,4.902,4.85,1650038637684000,154,3
63250,48.1472461,17.1600396,132.123,4.848,4.89,1650038637739000,154,3
63635,48.1472391,17.1600421,132.123,4.835,4.82,1650038638124000,154,3
63800,48.147232,17.1600445,132.167,4.844,4.84,1650038638289000,154,3
63855,48.147225,17.1600466,132.194,4.878,4.82,1650038638344000,154,3
63910,48.1472181,17.1600487,132.198,4.774,4.77,1650038638399000,154,3
64350,48.1472115,17.1600513,132.178,4.665,4.7,1650038638839000,154,3
64460,48.1472047,17.1600541,132.188,4.679,4.62,1650038638949000,154,3
64515,48.1471982,17.1600567,132.185,4.58,4.56,1650038639004000,154,3
64570,48.1471916,17.1600592,132.201,4.559,4.55,1650038639059000,154,3
65010,48.1471849,17.1600618,132.222,4.551,4.55,1650038639499000,154,3
65120,48.1471783,17.1600646,132.253,4.616,4.57,1650038639609000,154,3
65175,48.147172,17.1600674,132.252,4.541,4.53,1650038639664000,154,3
65230,48.1471657,17.16007,132.307,4.388,4.4,1650038639719000,154,3
65725,48.1471597,17.1600733,132.261,4.459,4.42,1650038640214000,154,3
65835,48.1471534,17.1600766,132.272,4.458,4.49,1650038640324000,154,3
65890,48.1471472,17.1600795,132.257,4.439,4.43,1650038640379000,177,3
66000,48.1471411,17.1600825,132.28,4.412,4.44,1650038640489000,177,3
66440,48.1471349,17.1600852,132.289,4.415,4.34,1650038640929000,177,3
66495,48.147129,17.160088,132.252,4.321,4.36,1650038640984000,177,3
